civ_id	civilization	tier	param_id	domain	unit	declared_module	formula	raw_current	default	non_default	value_status	default_relation	provenance	value_source	historical_status	historical_source	consumer_status	easy_effective	normal_effective	hard_effective	difficulty_policy	effective_formula	direction	live_call_site	copied_from_greece
celtowie	Celtowie	1	spec_Przebicie	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Przebicie	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Health	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Health	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Atak_dystansowy	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Atak_dystansowy	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Zasieg_hex	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Zasieg_hex	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Pociski	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Pociski	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Ruch_bitwa	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Ruch_bitwa	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Ruch_mapa	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Ruch_mapa	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Widok	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Widok	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Dezercja_proc	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Dezercja_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Morale	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Morale	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Koszt_pieniadz	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Koszt_pieniadz	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Utrzymanie	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Utrzymanie	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	spec_Zywnosc_ture	jednostka_spec	absolut	units.json+combat.ts	stat_abs	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/spec_Zywnosc_ture	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_praca_proc	ekonomia	ulamek	economy.ts	mul_proc	-0.02	0	true	CURRENT_RUNTIME_DATA	NON_DEFAULT_OVERRIDE	CURRENT_RUNTIME_DATA	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_praca_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		-0.02		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_pieniadz_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_pieniadz_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_pieniadz_port_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_pieniadz_port_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_zywnosc_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_zywnosc_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_nauka_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_nauka_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_kultura_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_kultura_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_luksus_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_luksus_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_zadowolenie_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_zadowolenie_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_handel_brutto_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_handel_brutto_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	eko_korupcja_proc	ekonomia	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/eko_korupcja_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	prod_koszt_budynku_proc	produkcja	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/prod_koszt_budynku_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	prod_koszt_jednostki_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/prod_koszt_jednostki_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	prod_szybkosc_budynku_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/prod_szybkosc_budynku_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	prod_szybkosc_jednostki_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/prod_szybkosc_jednostki_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	prod_rush_koszt_proc	produkcja	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/prod_rush_koszt_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	lud_wzrost_proc	ludnosc	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/lud_wzrost_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	REAL_GAMEPLAY	0.0	0	0.0	GROWTH_DIFFICULTY_MULT	easy=raw*0.5; normal=raw; hard=raw*1.5; contribution rounded to percent	wyżej = szybszy wzrost i silniejszy AI; Hard ×1.5, Easy ×0.5	gra/src/game/population-growth-v85.ts:84-90,230-232	false
celtowie	Celtowie	1	lud_spadek_proc	ludnosc	ulamek	economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/lud_spadek_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	lud_zdrowie_proc	ludnosc	ulamek	turn-economy.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/lud_zdrowie_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	lud_zadowolenie_bazowe	ludnosc	absolut	culture-religion.ts	add	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/lud_zadowolenie_bazowe	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	lud_limit_populacji	ludnosc	absolut	cities.ts	add	10	10	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/lud_limit_populacji	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		10		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	mp_regen_proc	manpower	ulamek	manpower.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/mp_regen_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	mp_max_proc	manpower	ulamek	manpower.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/mp_max_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	mp_koszt_jednostki_proc	manpower	ulamek	manpower.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/mp_koszt_jednostki_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	wealth_cap_proc	spoleczenstwo	ulamek	wealth.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/wealth_cap_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	wealth_mnoznik_proc	spoleczenstwo	ulamek	wealth.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/wealth_mnoznik_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	kultura_naplyw_proc	spoleczenstwo	ulamek	culture-religion.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/kultura_naplyw_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	religia_spread_proc	spoleczenstwo	ulamek	culture-religion.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/religia_spread_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	porzadek_produkcja_proc	spoleczenstwo	ulamek	order.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/porzadek_produkcja_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	porzadek_pieniadz_proc	spoleczenstwo	ulamek	order.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/porzadek_pieniadz_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	porzadek_nauka_proc	spoleczenstwo	ulamek	order.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/porzadek_nauka_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	porzadek_kultura_proc	spoleczenstwo	ulamek	order.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/porzadek_kultura_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	porzadek_wzrost_proc	spoleczenstwo	ulamek	order.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/porzadek_wzrost_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
celtowie	Celtowie	1	obl_obrona_miasta_proc	obleczenie	ulamek	siege.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=celtowie]/params/obl_obrona_miasta_proc	LEGACY_DOC_PRESENT	docs/encyklopedia/cywilizacje/celtowie.md	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
